id,type_ids,latitude,longitude,unverified,description,season_start,season_stop,no_season,author,address,created_at,updated_at,access,import_link,original_ids,hidden
66676,136,44.916946,-93.221436,FALSE,[1x] Acer saccharum @ 4733 35th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:13 UTC,2016-12-05 20:36:30 UTC,,https://fallingfruit.org/imports/84,,FALSE
66677,136,44.917903,-93.22105,FALSE,[1x] Acer saccharum @ 4701 35th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:13 UTC,2016-12-09 01:57:27 UTC,,https://fallingfruit.org/imports/84,,FALSE
66678,136,44.917797,-93.220153,FALSE,[1x] Acer saccharum @ 3601 47th St E,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:13 UTC,2016-12-07 01:59:50 UTC,,https://fallingfruit.org/imports/84,,FALSE
66679,136,44.917777,-93.220284,FALSE,[1x] Acer saccharum @ 4700 36th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:13 UTC,2016-12-09 03:22:34 UTC,,https://fallingfruit.org/imports/84,,FALSE
66680,136,44.917903,-93.220407,FALSE,[1x] Acer saccharum @ 4700 36th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:13 UTC,2016-12-02 17:33:46 UTC,,https://fallingfruit.org/imports/84,,FALSE
66681,136,44.917172,-93.221435,FALSE,[1x] Acer saccharum @ 4725 35th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:13 UTC,2016-12-02 03:19:44 UTC,,https://fallingfruit.org/imports/84,,FALSE
66682,136,44.917903,-93.220747,FALSE,[1x] Acer saccharum @ 4700 36th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:13 UTC,2016-12-07 11:51:54 UTC,,https://fallingfruit.org/imports/84,,FALSE
66683,136,44.917071,-93.221438,FALSE,[1x] Acer saccharum @ 4729 35th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:13 UTC,2016-12-03 03:16:54 UTC,,https://fallingfruit.org/imports/84,,FALSE
66684,136,44.917904,-93.22123,FALSE,[1x] Acer saccharum @ 4701 35th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:13 UTC,2016-12-06 17:05:56 UTC,,https://fallingfruit.org/imports/84,,FALSE
66685,136,44.917629,-93.221432,FALSE,[1x] Acer saccharum @ 4709 35th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:13 UTC,2016-12-08 07:12:41 UTC,,https://fallingfruit.org/imports/84,,FALSE
66686,136,44.916639,-93.221443,FALSE,[1x] Acer saccharum @ 3500 East Minnehaha Pkwy,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:13 UTC,2016-12-09 01:35:00 UTC,,https://fallingfruit.org/imports/84,,FALSE
66687,136,44.916757,-93.221438,FALSE,[1x] Acer saccharum @ 3500 East Minnehaha Pkwy,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:13 UTC,2016-12-08 23:04:06 UTC,,https://fallingfruit.org/imports/84,,FALSE
66688,136,44.917903,-93.220569,FALSE,[1x] Acer saccharum @ 4700 36th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:13 UTC,2016-12-03 14:48:40 UTC,,https://fallingfruit.org/imports/84,,FALSE
66689,136,44.923093,-93.245968,FALSE,[1x] Acer saccharum @ 4553 Longfellow Ave,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:13 UTC,2016-12-05 12:54:01 UTC,,https://fallingfruit.org/imports/84,,FALSE
66690,136,44.923631,-93.244712,FALSE,[1x] Acer saccharum @ 4553 Longfellow Ave,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:13 UTC,2016-12-05 16:58:23 UTC,,https://fallingfruit.org/imports/84,,FALSE
66691,136,44.924634,-93.244713,FALSE,[1x] Acer saccharum @ 4553 Longfellow Ave,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:13 UTC,2016-12-03 21:05:51 UTC,,https://fallingfruit.org/imports/84,,FALSE
66692,136,44.923836,-93.244712,FALSE,[1x] Acer saccharum @ 4553 Longfellow Ave,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:13 UTC,2016-12-07 09:41:40 UTC,,https://fallingfruit.org/imports/84,,FALSE
66693,136,44.923955,-93.244714,FALSE,[1x] Acer saccharum @ 4553 Longfellow Ave,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:13 UTC,2016-12-01 16:15:47 UTC,,https://fallingfruit.org/imports/84,,FALSE
66694,136,44.924105,-93.244716,FALSE,[1x] Acer saccharum @ 4553 Longfellow Ave,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:13 UTC,2016-12-08 00:11:26 UTC,,https://fallingfruit.org/imports/84,,FALSE
66695,136,44.922959,-93.245965,FALSE,[1x] Acer saccharum @ 4553 Longfellow Ave,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-09 03:44:48 UTC,,https://fallingfruit.org/imports/84,,FALSE
66696,136,44.917454,-93.245965,FALSE,[1x] Acer saccharum @ 4749 Longfellow Ave,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-03 15:29:34 UTC,,https://fallingfruit.org/imports/84,,FALSE
66697,136,44.916411,-93.245956,FALSE,[1x] Acer saccharum @ 4753 Longfellow Ave,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-08 11:38:34 UTC,,https://fallingfruit.org/imports/84,,FALSE
66698,136,44.917147,-93.245963,FALSE,[1x] Acer saccharum @ 4749 Longfellow Ave,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-02 04:03:56 UTC,,https://fallingfruit.org/imports/84,,FALSE
66699,136,44.918289,-93.245963,FALSE,[1x] Acer saccharum @ 4553 Longfellow Ave,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-06 05:49:20 UTC,,https://fallingfruit.org/imports/84,,FALSE
66700,136,44.917341,-93.245964,FALSE,[1x] Acer saccharum @ 4749 Longfellow Ave,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-03 08:12:14 UTC,,https://fallingfruit.org/imports/84,,FALSE
66701,136,44.917563,-93.245964,FALSE,[1x] Acer saccharum @ 4553 Longfellow Ave,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-05 12:31:21 UTC,,https://fallingfruit.org/imports/84,,FALSE
66702,136,44.917672,-93.245969,FALSE,[1x] Acer saccharum @ 4553 Longfellow Ave,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-05 12:31:22 UTC,,https://fallingfruit.org/imports/84,,FALSE
66703,136,44.921856,-93.245965,FALSE,[1x] Acer saccharum @ 4553 Longfellow Ave,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-07 11:09:05 UTC,,https://fallingfruit.org/imports/84,,FALSE
66704,136,44.920512,-93.245969,FALSE,[1x] Acer saccharum @ 4553 Longfellow Ave,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-06 23:10:08 UTC,,https://fallingfruit.org/imports/84,,FALSE
66705,136,44.920746,-93.245966,FALSE,[1x] Acer saccharum @ 4553 Longfellow Ave,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-05 13:16:56 UTC,,https://fallingfruit.org/imports/84,,FALSE
66706,136,44.920986,-93.245958,FALSE,[1x] Acer saccharum @ 4553 Longfellow Ave,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-08 02:17:38 UTC,,https://fallingfruit.org/imports/84,,FALSE
66707,136,44.921091,-93.245968,FALSE,[1x] Acer saccharum @ 4553 Longfellow Ave,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-01 18:33:34 UTC,,https://fallingfruit.org/imports/84,,FALSE
66708,136,44.918178,-93.245968,FALSE,[1x] Acer saccharum @ 4553 Longfellow Ave,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-03 06:09:51 UTC,,https://fallingfruit.org/imports/84,,FALSE
66709,136,44.921709,-93.245962,FALSE,[1x] Acer saccharum @ 4553 Longfellow Ave,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-09 17:08:28 UTC,,https://fallingfruit.org/imports/84,,FALSE
66710,136,44.920198,-93.245969,FALSE,[1x] Acer saccharum @ 4553 Longfellow Ave,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-05 20:14:18 UTC,,https://fallingfruit.org/imports/84,,FALSE
66711,136,44.922195,-93.245965,FALSE,[1x] Acer saccharum @ 4553 Longfellow Ave,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-02 17:55:17 UTC,,https://fallingfruit.org/imports/84,,FALSE
66712,136,44.922299,-93.245969,FALSE,[1x] Acer saccharum @ 4553 Longfellow Ave,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-07 19:56:18 UTC,,https://fallingfruit.org/imports/84,,FALSE
66713,136,44.922647,-93.24597,FALSE,[1x] Acer saccharum @ 4553 Longfellow Ave,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-07 16:02:27 UTC,,https://fallingfruit.org/imports/84,,FALSE
66714,136,44.922804,-93.245958,FALSE,[1x] Acer saccharum @ 4553 Longfellow Ave,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-05 22:23:15 UTC,,https://fallingfruit.org/imports/84,,FALSE
66715,136,44.921288,-93.245967,FALSE,[1x] Acer saccharum @ 4553 Longfellow Ave,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-07 17:03:10 UTC,,https://fallingfruit.org/imports/84,,FALSE
66716,136,44.919131,-93.245968,FALSE,[1x] Acer saccharum @ 4553 Longfellow Ave,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-02 04:25:29 UTC,,https://fallingfruit.org/imports/84,,FALSE
66717,136,44.904819,-93.225706,FALSE,[1x] Acer saccharum @ 5415 32nd Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-07 05:52:40 UTC,,https://fallingfruit.org/imports/84,,FALSE
66718,136,44.904902,-93.225703,FALSE,[1x] Acer saccharum @ 5415 32nd Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-03 04:37:57 UTC,,https://fallingfruit.org/imports/84,,FALSE
66719,136,44.900792,-93.236257,FALSE,[1x] Acer saccharum @ 5630 25th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-05 23:47:53 UTC,,https://fallingfruit.org/imports/84,,FALSE
66720,136,44.900945,-93.236106,FALSE,[1x] Acer saccharum @ 5621 25th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-08 23:04:07 UTC,,https://fallingfruit.org/imports/84,,FALSE
66721,136,44.900666,-93.236252,FALSE,[1x] Acer saccharum @ 5632 25th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-02 13:35:29 UTC,,https://fallingfruit.org/imports/84,,FALSE
66722,136,44.901185,-93.236245,FALSE,[1x] Acer saccharum @ 5612 25th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-05 22:43:50 UTC,,https://fallingfruit.org/imports/84,,FALSE
66723,136,44.901803,-93.233546,FALSE,[1x] Acer saccharum @ 5557 27th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-06 02:17:16 UTC,,https://fallingfruit.org/imports/84,,FALSE
66724,136,44.917721,-93.220155,FALSE,[1x] Acer saccharum @ 3601 47th St E,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-05 20:36:32 UTC,,https://fallingfruit.org/imports/84,,FALSE
66725,136,44.900592,-93.24378,FALSE,[1x] Acer saccharum @ 5625 34th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-03 19:21:47 UTC,,https://fallingfruit.org/imports/84,,FALSE
66726,136,44.900437,-93.243782,FALSE,[1x] Acer saccharum @ 5625 34th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-06 05:28:25 UTC,,https://fallingfruit.org/imports/84,,FALSE
66727,136,44.91712,-93.220294,FALSE,[1x] Acer saccharum @ 4724 36th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-09 15:44:29 UTC,,https://fallingfruit.org/imports/84,,FALSE
66728,136,44.916781,-93.220298,FALSE,[1x] Acer saccharum @ 3524 East Minnehaha Pkwy,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-03 07:12:27 UTC,,https://fallingfruit.org/imports/84,,FALSE
66729,136,44.917012,-93.220293,FALSE,[1x] Acer saccharum @ 4728 36th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-03 00:00:19 UTC,,https://fallingfruit.org/imports/84,,FALSE
66730,136,44.917147,-93.220164,FALSE,[1x] Acer saccharum @ 4725 36th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-06 10:20:14 UTC,,https://fallingfruit.org/imports/84,,FALSE
66731,136,44.917251,-93.220164,FALSE,[1x] Acer saccharum @ 4721 36th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-06 21:21:26 UTC,,https://fallingfruit.org/imports/84,,FALSE
66732,136,44.917336,-93.220291,FALSE,[1x] Acer saccharum @ 4716 36th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-06 20:39:20 UTC,,https://fallingfruit.org/imports/84,,FALSE
66733,136,44.917369,-93.220161,FALSE,[1x] Acer saccharum @ 4717 36th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-08 20:32:39 UTC,,https://fallingfruit.org/imports/84,,FALSE
66734,136,44.917436,-93.220291,FALSE,[1x] Acer saccharum @ 4712 36th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-01 07:13:39 UTC,,https://fallingfruit.org/imports/84,,FALSE
66735,136,44.916569,-93.218897,FALSE,[1x] Acer saccharum @ 3700 East Minnehaha Pkwy,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-03 08:33:09 UTC,,https://fallingfruit.org/imports/84,,FALSE
66736,136,44.91654,-93.220174,FALSE,[1x] Acer saccharum @ 3600 East Minnehaha Pkwy,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-07 18:28:49 UTC,,https://fallingfruit.org/imports/84,,FALSE
66737,136,44.905174,-93.225698,FALSE,[1x] Acer saccharum @ 5401 32nd Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-02 10:46:44 UTC,,https://fallingfruit.org/imports/84,,FALSE
66738,136,44.90188,-93.225713,FALSE,[1x] Acer saccharum @ 5553 32nd Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-08 10:14:32 UTC,,https://fallingfruit.org/imports/84,,FALSE
66739,136,44.905215,-93.225838,FALSE,[1x] Acer saccharum @ 5401 32nd Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-02 05:47:45 UTC,,https://fallingfruit.org/imports/84,,FALSE
66740,136,44.949208,-93.219034,FALSE,[1x] Acer saccharum @ 2929 37th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-08 04:45:37 UTC,,https://fallingfruit.org/imports/84,,FALSE
66741,136,44.948071,-93.219031,FALSE,[1x] Acer saccharum @ 3713 Lake St E,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-08 03:00:36 UTC,,https://fallingfruit.org/imports/84,,FALSE
66742,136,44.949321,-93.219037,FALSE,[1x] Acer saccharum @ 2925 37th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-03 03:16:55 UTC,,https://fallingfruit.org/imports/84,,FALSE
66743,136,44.94942,-93.219033,FALSE,[1x] Acer saccharum @ 2921 37th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-06 02:58:24 UTC,,https://fallingfruit.org/imports/84,,FALSE
66744,136,44.94952,-93.219036,FALSE,[1x] Acer saccharum @ 2917 37th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-02 07:14:05 UTC,,https://fallingfruit.org/imports/84,,FALSE
66745,136,44.945308,-93.219184,FALSE,[1x] Acer saccharum @ 3148 37th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-03 09:59:42 UTC,,https://fallingfruit.org/imports/84,,FALSE
66746,136,44.945543,-93.219186,FALSE,[1x] Acer saccharum @ 3140 37th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-06 09:16:33 UTC,,https://fallingfruit.org/imports/84,,FALSE
66747,136,44.944797,-93.217914,FALSE,[1x] Acer saccharum @ 3206 38th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-03 07:33:26 UTC,,https://fallingfruit.org/imports/84,,FALSE
66748,136,44.943537,-93.217916,FALSE,[1x] Acer saccharum @ 3344 38th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-07 18:07:05 UTC,,https://fallingfruit.org/imports/84,,FALSE
66749,136,44.941971,-93.21905,FALSE,[1x] Acer saccharum @ 3335 38th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-02 11:28:52 UTC,,https://fallingfruit.org/imports/84,,FALSE
66750,136,44.949175,-93.2179,FALSE,[1x] Acer saccharum @ 2928 38th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-05 09:43:43 UTC,,https://fallingfruit.org/imports/84,,FALSE
66751,136,44.949597,-93.221729,FALSE,[1x] Acer saccharum @ 2918 35th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-09 00:52:56 UTC,,https://fallingfruit.org/imports/84,,FALSE
66752,136,44.941496,-93.222831,FALSE,[1x] Acer saccharum @ 3406 34th St E,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-07 02:41:32 UTC,,https://fallingfruit.org/imports/84,,FALSE
66753,136,44.948625,-93.219178,FALSE,[1x] Acer saccharum @ 2952 37th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-06 07:32:58 UTC,,https://fallingfruit.org/imports/84,,FALSE
66754,136,44.94945,-93.221587,FALSE,[1x] Acer saccharum @ 2925 35th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-07 17:03:11 UTC,,https://fallingfruit.org/imports/84,,FALSE
66755,136,44.918683,-93.220568,FALSE,[1x] Acer saccharum @ 4628 36th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-07 16:23:25 UTC,,https://fallingfruit.org/imports/84,,FALSE
66756,136,44.918681,-93.220815,FALSE,[1x] Acer saccharum @ 4628 36th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-02 18:17:45 UTC,,https://fallingfruit.org/imports/84,,FALSE
66757,136,44.918681,-93.220976,FALSE,[1x] Acer saccharum @ 4628 36th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-06 04:03:03 UTC,,https://fallingfruit.org/imports/84,,FALSE
66758,136,44.919429,-93.224241,FALSE,[1x] Acer saccharum @ 4605 33rd Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-07 21:42:27 UTC,,https://fallingfruit.org/imports/84,,FALSE
66759,136,44.924662,-93.244864,FALSE,[1x] Acer saccharum @ 4310 19th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-07 03:02:45 UTC,,https://fallingfruit.org/imports/84,,FALSE
66760,136,44.924746,-93.244862,FALSE,[1x] Acer saccharum @ 4308 19th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-01 10:11:46 UTC,,https://fallingfruit.org/imports/84,,FALSE
66761,136,44.924376,-93.233452,FALSE,[1x] Acer saccharum @ 2701 44th St E,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-03 03:36:37 UTC,,https://fallingfruit.org/imports/84,,FALSE
66762,136,44.923713,-93.233456,FALSE,[1x] Acer saccharum @ 2701 44th St E,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-02 10:46:45 UTC,,https://fallingfruit.org/imports/84,,FALSE
66763,136,44.924277,-93.23345,FALSE,[1x] Acer saccharum @ 2701 44th St E,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-08 15:13:11 UTC,,https://fallingfruit.org/imports/84,,FALSE
66764,136,44.924878,-93.233447,FALSE,[1x] Acer saccharum @ 2701 44th St E,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-08 00:32:38 UTC,,https://fallingfruit.org/imports/84,,FALSE
66765,136,44.924868,-93.245983,FALSE,[1x] Acer saccharum @ 4301 Longfellow Ave,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-06 07:12:10 UTC,,https://fallingfruit.org/imports/84,,FALSE
66766,136,44.924991,-93.245983,FALSE,[1x] Acer saccharum @ 4301 Longfellow Ave,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-08 18:46:18 UTC,,https://fallingfruit.org/imports/84,,FALSE
66767,136,44.925852,-93.246129,FALSE,[1x] Acer saccharum @ 4234 Longfellow Ave,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-07 04:48:16 UTC,,https://fallingfruit.org/imports/84,,FALSE
66768,136,44.925766,-93.246126,FALSE,[1x] Acer saccharum @ 4234 Longfellow Ave,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-09 17:28:50 UTC,,https://fallingfruit.org/imports/84,,FALSE
66769,136,44.9192,-93.246115,FALSE,[1x] Acer saccharum @ 4608 Longfellow Ave,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-05 13:38:06 UTC,,https://fallingfruit.org/imports/84,,FALSE
66770,136,44.924554,-93.245981,FALSE,[1x] Acer saccharum @ 4315 Longfellow Ave,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-08 15:56:38 UTC,,https://fallingfruit.org/imports/84,,FALSE
66771,136,44.92507,-93.245319,FALSE,[1x] Acer saccharum @ 4300 19th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-06 15:59:14 UTC,,https://fallingfruit.org/imports/84,,FALSE
66772,136,44.923751,-93.245976,FALSE,[1x] Acer saccharum @ 4343 Longfellow Ave,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-02 12:11:42 UTC,,https://fallingfruit.org/imports/84,,FALSE
66773,136,44.924666,-93.245981,FALSE,[1x] Acer saccharum @ 4311 Longfellow Ave,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-06 05:28:27 UTC,,https://fallingfruit.org/imports/84,,FALSE
66774,136,44.923999,-93.245977,FALSE,[1x] Acer saccharum @ 4337 Longfellow Ave,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-07 10:04:56 UTC,,https://fallingfruit.org/imports/84,,FALSE
66775,136,44.92434,-93.24598,FALSE,[1x] Acer saccharum @ 4323 Longfellow Ave,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-06 02:17:17 UTC,,https://fallingfruit.org/imports/84,,FALSE
66776,136,44.92345,-93.245975,FALSE,[1x] Acer saccharum @ 4355 Longfellow Ave,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-08 01:35:30 UTC,,https://fallingfruit.org/imports/84,,FALSE
66777,136,44.959289,-93.232001,FALSE,[1x] Acer saccharum @ 272 24th St E,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-05 22:01:04 UTC,,https://fallingfruit.org/imports/84,,FALSE
66778,136,44.959103,-93.235856,FALSE,[1x] Acer saccharum @ 2501 24th St E,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-02 06:52:45 UTC,,https://fallingfruit.org/imports/84,,FALSE
66779,136,44.959104,-93.235252,FALSE,[1x] Acer saccharum @ 2400 26th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-06 09:37:15 UTC,,https://fallingfruit.org/imports/84,,FALSE
66780,136,44.959229,-93.235154,FALSE,[1x] Acer saccharum @ 2522 24th St E,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-07 11:09:06 UTC,,https://fallingfruit.org/imports/84,,FALSE
66781,136,44.959227,-93.235868,FALSE,[1x] Acer saccharum @ 2504 24th St E,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-03 08:36:13 UTC,,https://fallingfruit.org/imports/84,,FALSE
66782,136,44.953967,-93.233004,FALSE,[1x] Acer saccharum @ 2637 27th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-08 11:59:13 UTC,,https://fallingfruit.org/imports/84,,FALSE
66783,136,44.961054,-93.24203,FALSE,[1x] Acer saccharum @ 2104 22nd St E,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-02 16:50:46 UTC,,https://fallingfruit.org/imports/84,,FALSE
66784,136,44.96089,-93.241761,FALSE,[1x] Acer saccharum @ 2113 22nd St E,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-08 06:09:09 UTC,,https://fallingfruit.org/imports/84,,FALSE
66785,136,44.961065,-93.237305,FALSE,[1x] Acer saccharum @ 2408 22nd St E,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-08 09:12:19 UTC,,https://fallingfruit.org/imports/84,,FALSE
66786,136,44.961061,-93.236973,FALSE,[1x] Acer saccharum @ 2414 22nd St E,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-06 17:27:21 UTC,,https://fallingfruit.org/imports/84,,FALSE
66787,136,44.960895,-93.241151,FALSE,[1x] Acer saccharum @ 2125 22nd St E,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-03 21:27:48 UTC,,https://fallingfruit.org/imports/84,,FALSE
66788,136,44.933602,-93.221596,FALSE,[1x] Acer saccharum @ 3817 35th Ave S,,,,Minneapolis Park & Recreation Board,,2013-02-17 06:16:14 UTC,2016-12-03 12:24:39 UTC,,https://fallingfruit.org/imports/84,,FALSE
